member_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,home_ownership,annual_inc,dti,fico_range_low,fico_range_high,loan_status
1281735,12000,12000, 36 months,14.65%,413.94,C,RENT,66000,8.76,675,679,Fully Paid
1285001,17000,17000, 60 months,19.03%,441.28,E,RENT,57000,8.72,670,674,Fully Paid
1284901,18000,18000, 60 months,16.77%,445.13,D,MORTGAGE,55000,11.67,705,709,Fully Paid
1284144,2000,2000, 36 months,6.03%,60.88,A,RENT,33000,11.42,775,779,Fully Paid
1284990,8000,8000, 36 months,12.42%,267.33,B,MORTGAGE,80000,6.57,695,699,Fully Paid
1284978,10000,10000, 36 months,12.42%,334.16,B,RENT,32000,23.93,680,684,Fully Paid
1284960,6900,6900, 36 months,12.42%,230.57,B,MORTGAGE,35000,23.83,685,689,Fully Paid
1284927,6000,6000, 36 months,7.90%,187.75,A,MORTGAGE,44720,11.81,705,709,Fully Paid
1284889,13000,13000, 36 months,12.42%,434.4,B,RENT,170000,9.41,690,694,Fully Paid
1284880,18650,18650, 36 months,9.91%,601,B,MORTGAGE,50000,21.31,730,734,Fully Paid
1282746,2400,2400, 36 months,10.65%,78.18,B,RENT,43080,21.67,710,714,Charged Off
1284942,8000,8000, 36 months,12.42%,267.33,B,RENT,60000,22.02,705,709,Fully Paid
1284866,25975,25975, 60 months,19.03%,674.24,E,MORTGAGE,50000,21.7,705,709,Current
1284857,5000,5000, 36 months,6.62%,153.52,A,OWN,32500,16.32,765,769,Charged Off
1284700,12500,12500, 60 months,13.49%,287.56,C,MORTGAGE,24960,12.64,740,744,Fully Paid
1283481,20000,20000, 60 months,17.58%,503.32,D,MORTGAGE,42000,8.91,685,689,Fully Paid
1275737,4800,4800, 36 months,6.03%,146.1,A,MORTGAGE,50000,5.52,770,774,Fully Paid
1284846,30000,30000, 36 months,9.91%,966.75,B,RENT,55000,13.37,755,759,Fully Paid
1284698,25000,25000, 60 months,22.06%,691.33,F,MORTGAGE,93500,10.84,665,669,Fully Paid
1284831,9250,9250, 36 months,10.65%,301.31,B,OWN,20000,9.18,715,719,Fully Paid
1284825,2400,2400, 36 months,9.91%,77.34,B,MORTGAGE,72000,17.38,695,699,Charged Off
1283975,12000,12000, 60 months,18.25%,306.36,D,MORTGAGE,75000,17.2,680,684,Fully Paid
1279208,3000,3000, 36 months,13.49%,101.8,C,MORTGAGE,70000,15.17,690,694,Fully Paid
1284677,12000,12000, 36 months,13.49%,407.17,C,MORTGAGE,40000,13.65,690,694,Fully Paid
1284675,10000,10000, 36 months,17.58%,359.43,D,RENT,30000,16.56,665,669,Charged Off
1284673,10000,10000, 36 months,13.49%,339.31,C,RENT,26400,13.95,670,674,Charged Off
1261923,20000,20000, 36 months,16.77%,710.77,D,MORTGAGE,65000,10.43,675,679,Fully Paid
1284655,16000,16000, 36 months,7.90%,500.65,A,MORTGAGE,70000,9,730,734,Fully Paid
1284783,22800,22800, 60 months,17.27%,569.96,D,RENT,68000,10.02,725,729,Charged Off
1284641,18000,18000, 36 months,14.65%,620.9,C,RENT,52000,21.37,695,699,Fully Paid
1281584,3500,3500, 36 months,6.62%,107.47,A,OWN,39600,0.76,795,799,Fully Paid
1284624,20000,20000, 60 months,10.65%,431.37,B,OWN,62400,24.02,745,749,Fully Paid
1284620,3000,3000, 36 months,11.71%,99.23,B,RENT,18000,24.27,705,709,Charged Off
1284596,27300,27300, 60 months,10.65%,588.82,B,RENT,50000,25.7,755,759,Fully Paid
1284505,12250,12250, 60 months,15.27%,293.17,C,MORTGAGE,29323,13.34,720,724,Fully Paid
1284553,20000,20000, 36 months,13.49%,678.61,C,RENT,140000,7.89,700,704,Fully Paid
1284477,4350,4350, 36 months,16.29%,153.56,D,RENT,20000,20.7,665,669,Fully Paid
1284292,21200,21200, 60 months,17.58%,533.51,D,MORTGAGE,47000,24.05,690,694,Current
1284421,2700,2700, 36 months,9.91%,87.01,B,RENT,45000,10.16,710,714,Fully Paid
1284284,8000,8000, 36 months,14.27%,274.48,C,RENT,50000,18.6,665,669,Fully Paid
1284298,6000,6000, 36 months,14.27%,205.86,C,OWN,48000,18.02,660,664,Fully Paid
1284396,7000,7000, 36 months,9.91%,225.58,B,MORTGAGE,66000,16.78,710,714,Fully Paid
1284362,7000,7000, 36 months,7.90%,219.04,A,RENT,42000,18.06,730,734,Fully Paid
1284244,6025,6025, 36 months,11.71%,199.29,B,RENT,19200,11.13,700,704,Fully Paid
1284233,15000,15000, 36 months,18.25%,544.17,D,RENT,61284,21.87,665,669,Fully Paid
1284377,18000,18000, 36 months,17.27%,644.18,D,MORTGAGE,140000,9.75,665,669,Fully Paid
1284328,20250,20250, 60 months,15.27%,484.63,C,RENT,39624,23.08,715,719,Current
1284334,3825,3825, 36 months,14.27%,131.24,C,RENT,26000,23.12,670,674,Fully Paid
1284352,10000,10000, 36 months,6.03%,304.36,A,RENT,48000,23.55,790,794,Fully Paid
1283687,6000,6000, 36 months,12.42%,200.5,B,RENT,26500,20.92,680,684,Fully Paid
1284341,2400,2400, 36 months,14.27%,82.35,C,MORTGAGE,39990,19.68,680,684,Fully Paid
1283811,7200,7200, 36 months,12.69%,241.53,B,MORTGAGE,45000,11.39,680,684,Fully Paid
1284183,14000,14000, 36 months,9.91%,451.15,B,OWN,38000,22.48,725,729,Fully Paid
1284174,8400,8400, 60 months,14.65%,198.3,C,RENT,51008,8.14,725,729,Current
1284159,13000,13000, 36 months,10.65%,423.46,B,MORTGAGE,95000,12.69,705,709,Fully Paid
1284165,4200,4200, 36 months,6.62%,128.96,A,RENT,35000,21.91,740,744,Charged Off
1284114,20000,20000, 60 months,11.71%,441.97,B,RENT,35000,18.96,735,739,Current
1284084,7000,7000, 60 months,22.06%,193.58,F,RENT,50000,11.76,660,664,Charged Off
1284048,13250,13250, 36 months,13.49%,449.58,C,RENT,37500,23.26,685,689,Fully Paid
1284081,3600,3600, 60 months,18.25%,91.91,D,RENT,32000,17.25,670,674,Charged Off
1284009,14000,14000, 60 months,13.49%,322.07,C,MORTGAGE,27840,10.78,740,744,Charged Off
1284115,6000,6000, 36 months,6.62%,184.23,A,RENT,24000,7.2,770,774,Fully Paid
1283885,9000,9000, 36 months,7.90%,281.62,A,RENT,45000,12.48,730,734,Fully Paid
1283889,15000,15000, 36 months,12.42%,501.23,B,MORTGAGE,73600,11.67,695,699,Fully Paid
1283883,10000,10000, 36 months,14.65%,344.95,C,MORTGAGE,77000,7.36,685,689,Fully Paid
1284042,9000,9000, 36 months,14.27%,308.79,C,RENT,40000,15.93,685,689,Fully Paid
1284017,5325,5325, 36 months,12.42%,177.94,B,RENT,22000,12.55,675,679,Charged Off
1283411,12000,12000, 36 months,6.03%,365.23,A,RENT,75000,8.06,795,799,Fully Paid
1283849,14000,14000, 36 months,10.65%,456.03,B,OWN,35000,13.44,715,719,Charged Off
1284000,20000,20000, 36 months,17.27%,715.75,D,MORTGAGE,50000,3.02,680,684,Charged Off
1283778,16000,16000, 36 months,14.65%,551.91,C,RENT,50000,19.44,700,704,Charged Off
1283810,35000,35000, 60 months,17.27%,874.93,D,OWN,68750,14.77,725,729,Fully Paid
1283801,11000,11000, 36 months,12.42%,367.57,B,RENT,71200,18.72,685,689,Fully Paid
1283745,5000,5000, 36 months,12.42%,167.08,B,RENT,47000,2.91,695,699,Fully Paid
1283716,20000,20000, 60 months,13.49%,460.1,C,RENT,50000,19.22,720,724,Fully Paid
1283239,35000,35000, 60 months,12.69%,790.82,B,RENT,71000,17.09,745,749,Current
1283771,12000,12000, 60 months,18.25%,306.36,D,RENT,100000,15.16,670,674,Charged Off
1283921,12000,12000, 36 months,7.51%,373.33,A,MORTGAGE,60000,5.66,735,739,Fully Paid
1283744,14150,14150, 36 months,12.69%,474.66,B,RENT,40000,13.35,680,684,Fully Paid
1281355,4000,4000, 36 months,12.42%,133.67,B,MORTGAGE,55000,17.69,690,694,Fully Paid
1283728,12000,12000, 60 months,8.90%,248.52,A,MORTGAGE,33280,9.3,755,759,Fully Paid
1283918,6000,6000, 36 months,10.65%,195.44,B,RENT,42000,9.43,700,704,Fully Paid
1283511,17000,17000, 60 months,17.58%,427.82,D,RENT,75600,19.73,685,689,Charged Off
1283731,15000,15000, 36 months,7.51%,466.67,A,OWN,44500,26.75,745,749,Fully Paid
1283715,4200,4200, 60 months,11.71%,92.82,B,MORTGAGE,99996,10.48,765,769,Charged Off
1283500,15000,15000, 36 months,6.03%,456.54,A,MORTGAGE,47760,9.12,770,774,Fully Paid
1273612,18000,18000, 36 months,12.42%,601.48,B,RENT,50000,23.45,695,699,Fully Paid
1283497,19000,19000, 60 months,17.58%,478.15,D,RENT,49200,22.34,700,704,Charged Off
1283637,30000,30000, 60 months,13.49%,690.15,C,MORTGAGE,145000,5.74,765,769,Fully Paid
1281351,35000,35000, 36 months,7.90%,1095.16,A,MORTGAGE,264000,2.45,770,774,Fully Paid
1283698,16000,16000, 36 months,7.90%,500.65,A,OWN,51000,20.59,730,734,Fully Paid
1283310,4000,4000, 60 months,18.64%,102.98,E,RENT,48000,19.15,675,679,Charged Off
1265335,7000,7000, 36 months,7.51%,217.78,A,MORTGAGE,67000,16.33,730,734,Fully Paid
1283676,12000,12000, 60 months,15.96%,291.57,C,MORTGAGE,42000,26.11,725,729,Fully Paid
1272495,12000,12000, 60 months,12.69%,271.14,B,RENT,45000,9.23,745,749,Current
1281913,7000,7000, 36 months,6.03%,213.05,A,RENT,29004,8.15,745,749,Fully Paid
1283645,10000,10000, 36 months,13.49%,339.31,C,RENT,60000,17.18,695,699,Charged Off
1261270,1600,1600, 36 months,16.29%,56.49,D,RENT,30000,16.84,665,669,Fully Paid
1283614,17200,17200, 60 months,20.89%,464.26,F,RENT,52000,7.06,690,694,Current
1264157,12000,12000, 60 months,11.71%,265.18,B,MORTGAGE,45000,17.87,740,744,Fully Paid
1283606,7200,7200, 36 months,11.71%,238.15,B,MORTGAGE,55000,7.57,705,709,Fully Paid
1283604,12000,12000, 36 months,14.27%,411.71,C,RENT,70000,19.94,680,684,Fully Paid
1282345,5000,5000, 36 months,7.51%,155.56,A,MORTGAGE,50000,16.7,730,734,Fully Paid
1283379,27300,27300, 60 months,12.42%,613.09,B,MORTGAGE,56000,20.19,730,734,Fully Paid
1281007,8200,8200, 36 months,6.62%,251.77,A,MORTGAGE,65000,2.09,730,734,Fully Paid
1282170,6000,6000, 36 months,12.42%,200.5,B,OWN,26000,26.68,725,729,Fully Paid
1279902,8000,8000, 36 months,8.90%,254.03,A,OWN,99000,6.41,725,729,Fully Paid
1252052,20000,20000, 36 months,9.91%,644.5,B,MORTGAGE,210000,17.86,745,749,Fully Paid
1283540,10400,10400, 60 months,16.77%,257.19,D,MORTGAGE,56004,9.86,690,694,Current
1282972,3600,3600, 36 months,12.42%,120.3,B,RENT,37008,14.17,685,689,Fully Paid
1283544,5000,5000, 36 months,6.03%,152.18,A,MORTGAGE,65000,4.21,780,784,Fully Paid
1283352,8000,8000, 36 months,11.71%,264.61,B,MORTGAGE,140000,9.84,710,714,Fully Paid
1283529,16000,16000, 36 months,12.42%,534.65,B,MORTGAGE,120000,10.14,715,719,Fully Paid
1278858,35000,35000, 60 months,22.35%,973.64,F,MORTGAGE,115000,17.24,665,669,Fully Paid
1283258,5000,5000, 36 months,12.69%,167.73,B,RENT,30000,23.36,675,679,Charged Off
1262501,12000,12000, 36 months,6.62%,368.45,A,MORTGAGE,52000,1.43,735,739,Fully Paid
1283038,2800,2800, 36 months,7.51%,87.12,A,RENT,27000,13.2,745,749,Charged Off
1283026,12000,12000, 36 months,12.69%,402.54,B,RENT,39996,6.81,675,679,Fully Paid
1283027,4000,4000, 36 months,6.03%,121.75,A,RENT,54000,17.53,810,814,Charged Off
1282331,7000,7000, 36 months,8.90%,222.28,A,MORTGAGE,23000,6,700,704,Fully Paid
1238288,5600,5600, 36 months,10.65%,182.42,B,MORTGAGE,35000,13.69,700,704,Fully Paid
1283010,12000,12000, 60 months,19.91%,317.33,E,RENT,95000,17.72,670,674,Charged Off
1283201,18975,18975, 60 months,19.91%,501.78,E,RENT,45000,24.53,685,689,Fully Paid
1283194,5000,5000, 36 months,6.62%,153.52,A,MORTGAGE,138000,1.49,780,784,Fully Paid
1282962,12000,12000, 36 months,16.77%,426.47,D,RENT,68500,19.5,660,664,Fully Paid
1280339,35000,35000, 60 months,11.71%,773.44,B,MORTGAGE,78000,16.63,765,769,Current
1283189,5500,5500, 36 months,10.65%,179.16,B,OWN,31000,22.3,685,689,Fully Paid
1283172,6500,6500, 36 months,8.90%,206.4,A,MORTGAGE,75000,23.82,720,724,Fully Paid
1283179,12000,12000, 36 months,10.65%,390.88,B,RENT,63000,23.33,720,724,Fully Paid
1246622,12000,12000, 36 months,7.90%,375.49,A,RENT,76000,1.03,750,754,Fully Paid
1282893,4000,4000, 36 months,12.69%,134.18,B,MORTGAGE,42000,23.23,680,684,Charged Off
1283154,1000,1000, 36 months,13.49%,33.94,C,RENT,76000,18.52,680,684,Fully Paid
1273203,25000,25000, 36 months,12.42%,835.39,B,MORTGAGE,54996,11.78,710,714,Fully Paid
1251300,9000,9000, 36 months,12.69%,301.91,B,OWN,28944,6.92,705,709,Fully Paid
1277399,8575,8575, 36 months,15.27%,298.4,C,RENT,35000,24.58,670,674,Fully Paid
1282673,5400,5400, 36 months,7.90%,168.97,A,MORTGAGE,38000,17.31,715,719,Fully Paid
1283131,10000,10000, 36 months,17.27%,357.88,D,RENT,72000,12.62,660,664,Fully Paid
1283126,6000,6000, 36 months,13.49%,203.59,C,RENT,32000,17.81,670,674,Charged Off
1283116,10000,10000, 36 months,14.65%,344.95,C,RENT,33000,16.44,680,684,Fully Paid
1280843,2575,2575, 36 months,15.96%,90.48,C,RENT,44420,19.67,665,669,Charged Off
1282892,10000,10000, 36 months,9.91%,322.25,B,MORTGAGE,38400,5.34,710,714,Fully Paid
1282697,8000,8000, 36 months,9.91%,257.8,B,RENT,60000,19.9,740,744,Charged Off
1252541,12000,12000, 60 months,18.64%,308.92,E,RENT,45000,14.37,685,689,Fully Paid
1282692,12000,12000, 36 months,13.49%,407.17,C,OWN,79768,16.73,690,694,Fully Paid
1282727,10000,10000, 36 months,8.90%,317.54,A,MORTGAGE,80000,16.11,715,719,Fully Paid
1282656,6000,6000, 36 months,15.96%,210.83,C,MORTGAGE,39168,24.85,660,664,Charged Off
1282834,12600,12600, 60 months,14.27%,294.95,C,MORTGAGE,86000,16.87,720,724,Fully Paid
1282620,10000,10000, 36 months,6.03%,304.36,A,OWN,37200,17.42,770,774,Fully Paid
1271243,14000,14000, 60 months,17.27%,349.98,D,RENT,52000,5.35,695,699,Charged Off
1282826,5000,5000, 36 months,12.69%,167.73,B,RENT,62400,18.98,665,669,Fully Paid
1282640,10000,10000, 36 months,9.91%,322.25,B,RENT,60000,14.98,710,714,Fully Paid
1282825,15000,15000, 60 months,11.71%,331.48,B,MORTGAGE,100000,4.52,725,729,Fully Paid
1282623,6000,6000, 36 months,15.27%,208.79,C,RENT,29000,2.77,680,684,Fully Paid
1282618,5450,5450, 36 months,7.90%,170.54,A,RENT,83004,7.42,715,719,Fully Paid
1278170,13500,13500, 36 months,9.91%,435.04,B,MORTGAGE,57700,20.34,725,729,Fully Paid
1282796,20000,20000, 60 months,14.27%,468.17,C,RENT,45000,10.16,715,719,Charged Off
1281582,3000,3000, 60 months,12.42%,67.38,B,RENT,46008,18.23,720,724,Fully Paid
1282593,5000,5000, 36 months,9.91%,161.13,B,RENT,40000,9.45,725,729,Fully Paid
1282762,7000,7000, 36 months,6.62%,214.93,A,MORTGAGE,96000,5.89,790,794,Fully Paid
1279583,16000,16000, 60 months,17.58%,402.65,D,OWN,49000,12.83,685,689,Current
1278257,3800,3800, 36 months,6.03%,115.66,A,OWN,90000,21.32,780,784,Fully Paid
1273149,28000,28000, 36 months,8.90%,889.09,A,RENT,110000,19.28,735,739,Fully Paid
1282512,15000,15000, 60 months,15.27%,358.98,C,MORTGAGE,77000,24.58,720,724,Charged Off
1282526,6000,6000, 36 months,14.27%,205.86,C,RENT,82000,1.27,670,674,Fully Paid
1282312,4000,4000, 36 months,12.42%,133.67,B,RENT,31200,19.35,685,689,Fully Paid
1212800,15000,15000, 36 months,17.58%,539.14,D,OWN,62400,19.1,660,664,Fully Paid
1282292,7500,7500, 36 months,14.27%,257.32,C,RENT,60000,16,680,684,Fully Paid
1282474,12000,12000, 36 months,6.03%,365.23,A,RENT,48000,16.63,755,759,Fully Paid
1282483,2125,2125, 36 months,8.90%,67.48,A,RENT,43000,21.6,715,719,Fully Paid
1282456,25000,25000, 60 months,21.28%,680.28,F,RENT,76000,19.25,675,679,Charged Off
1282273,7200,7200, 36 months,11.71%,238.15,B,RENT,50000,22.06,680,684,Charged Off
1282460,10000,10000, 36 months,12.69%,335.45,B,MORTGAGE,200000,18.88,700,704,Fully Paid
1282282,7000,7000, 36 months,16.77%,248.77,D,RENT,52000,17.42,665,669,Fully Paid
1282413,14000,14000, 36 months,10.65%,456.03,B,RENT,65000,15.38,700,704,Fully Paid
1277879,6000,6000, 36 months,7.90%,187.75,A,MORTGAGE,170000,4.07,730,734,Fully Paid
1282435,8000,8000, 36 months,7.90%,250.33,A,OWN,68000,15.78,750,754,Fully Paid
1282432,3000,3000, 36 months,8.90%,95.26,A,MORTGAGE,70000,12.22,710,714,Fully Paid
1275807,22000,22000, 60 months,12.69%,497.09,B,RENT,45000,15.81,740,744,Current
1277698,10000,10000, 36 months,12.42%,334.16,B,RENT,52000,9.51,680,684,Fully Paid
1282201,5000,5000, 36 months,14.27%,171.55,C,MORTGAGE,42000,19.54,685,689,Charged Off
1282417,6000,6000, 36 months,9.91%,193.35,B,MORTGAGE,90000,21.64,710,714,Fully Paid
1282215,5500,5500, 36 months,7.51%,171.11,A,RENT,36500,16.73,735,739,Charged Off
1282193,6000,6000, 36 months,6.62%,184.23,A,MORTGAGE,38000,4.23,775,779,Fully Paid
1282207,10000,10000, 36 months,12.42%,334.16,B,RENT,56000,19.33,680,684,Fully Paid
1282378,5000,5000, 36 months,9.91%,161.13,B,RENT,45000,7.49,695,699,Fully Paid
1282200,4000,4000, 36 months,11.71%,132.31,B,RENT,32535,15.12,695,699,Fully Paid
1278099,8000,8000, 36 months,7.90%,250.33,A,RENT,70000,8.5,725,729,Fully Paid
1282184,6000,6000, 60 months,11.71%,132.59,B,MORTGAGE,39996,21.99,725,729,Charged Off
1253188,12000,12000, 36 months,6.03%,365.23,A,OWN,98000,4.35,785,789,Fully Paid
1281902,9500,9500, 36 months,7.51%,295.56,A,MORTGAGE,57000,21.83,740,744,Fully Paid
1243424,15600,15600, 60 months,14.27%,365.18,C,RENT,100000,11.54,705,709,Charged Off
1282354,10000,10000, 36 months,18.25%,362.78,D,RENT,42910,20.64,665,669,Fully Paid
1282328,12000,12000, 36 months,14.65%,413.94,C,RENT,54000,15.98,675,679,Fully Paid
1282161,10000,10000, 60 months,18.25%,255.3,D,RENT,40000,20.46,695,699,Fully Paid
1281901,25000,25000, 60 months,18.64%,643.58,E,MORTGAGE,80000,17.5,720,724,Fully Paid
1269340,5300,5300, 36 months,15.27%,184.43,C,RENT,28800,21.96,670,674,Fully Paid
1270251,8000,8000, 36 months,13.49%,271.45,C,MORTGAGE,70000,9.5,670,674,Fully Paid
1282102,1000,1000, 36 months,15.27%,34.8,C,OWN,27600,21.91,680,684,Fully Paid
1281883,3800,3800, 36 months,6.62%,116.68,A,MORTGAGE,62352,12.07,740,744,Fully Paid
1281468,20000,20000, 36 months,7.90%,625.81,A,RENT,60000,10.7,730,734,Fully Paid
1281827,4200,4200, 36 months,6.62%,128.96,A,MORTGAGE,60000,19.84,755,759,Fully Paid
1281770,3500,3500, 36 months,6.03%,106.53,A,MORTGAGE,70000,10.66,755,759,Fully Paid
1281588,6000,6000, 36 months,12.69%,201.27,B,RENT,45000,19.04,680,684,Charged Off
1277562,15000,15000, 60 months,12.42%,336.86,B,MORTGAGE,160000,6.79,745,749,Fully Paid
1281759,30000,30000, 60 months,20.30%,799.84,E,MORTGAGE,525000,8.5,690,694,Charged Off
1281469,18000,18000, 60 months,15.27%,430.78,C,OWN,92000,28.83,720,724,Fully Paid
1281704,10000,10000, 36 months,10.65%,325.74,B,RENT,35000,13.47,700,704,Fully Paid
1281714,6500,6500, 36 months,8.90%,206.4,A,MORTGAGE,38000,26.68,720,724,Fully Paid
1281504,25000,25000, 60 months,11.71%,552.46,B,RENT,87500,1.66,765,769,Fully Paid
1150483,15000,15000, 60 months,13.49%,345.08,C,RENT,31000,18.46,725,729,Charged Off
1279429,22000,22000, 60 months,16.77%,544.04,D,RENT,55000,20.79,705,709,Fully Paid
1281452,9600,9600, 36 months,17.27%,343.56,D,RENT,42000,24.09,670,674,Charged Off
1281481,14650,14650, 60 months,22.35%,407.54,F,RENT,65000,22.58,660,664,Fully Paid
1277403,11250,11250, 60 months,12.69%,254.2,B,RENT,43000,16.27,725,729,Fully Paid
1281449,31000,31000, 36 months,19.42%,1142.94,E,MORTGAGE,180000,13.47,670,674,Fully Paid
1281623,14000,14000, 36 months,17.58%,503.19,D,MORTGAGE,100000,14.75,660,664,Fully Paid
1281434,9000,9000, 36 months,10.65%,293.16,B,RENT,24600,19.76,720,724,Fully Paid
1281415,6500,6500, 36 months,10.65%,211.73,B,MORTGAGE,45000,15.41,715,719,Fully Paid
1281433,16500,16500, 36 months,12.69%,553.49,B,MORTGAGE,55000,12.28,685,689,Fully Paid
1279078,14000,14000, 36 months,10.65%,456.03,B,MORTGAGE,89000,8.58,700,704,Fully Paid
1271017,25000,25000, 60 months,12.69%,564.87,B,MORTGAGE,75000,0.32,790,794,Fully Paid
1265601,5600,5600, 36 months,13.49%,190.02,C,RENT,30000,24.04,675,679,Fully Paid
1281389,10000,10000, 36 months,13.49%,339.31,C,RENT,38000,12.95,705,709,Fully Paid
1281302,25000,25000, 60 months,21.28%,680.28,F,RENT,70000,19.11,675,679,Fully Paid
1281346,5000,5000, 36 months,10.65%,162.87,B,RENT,35000,8.16,690,694,Fully Paid
1281522,3600,3600, 36 months,6.62%,110.54,A,RENT,60000,21.54,760,764,Charged Off
1281332,10800,10800, 36 months,14.27%,370.54,C,RENT,52000,15.58,685,689,Fully Paid
1271535,4800,4800, 36 months,14.65%,165.58,C,RENT,49200,11.59,665,669,Fully Paid
1281296,6075,6075, 60 months,17.27%,151.87,D,RENT,46440,5.97,695,699,Current
1281279,9600,9600, 36 months,7.90%,300.39,A,RENT,42000,20.91,735,739,Fully Paid
1281107,5200,5200, 36 months,14.65%,179.37,C,OWN,107800,14.54,665,669,Fully Paid
1263389,11000,11000, 36 months,7.51%,342.22,A,RENT,22000,15.16,740,744,Fully Paid
1281219,35000,35000, 60 months,14.27%,819.3,C,MORTGAGE,160000,22.06,745,749,Fully Paid
1281246,11000,11000, 36 months,6.03%,334.8,A,MORTGAGE,65500,15.33,775,779,Fully Paid
1238176,20500,20500, 60 months,10.65%,442.15,B,OWN,78586,2.29,790,794,Charged Off
1281237,15000,15000, 60 months,18.25%,382.95,D,RENT,67200,13.41,680,684,Fully Paid
1263308,8475,8475, 36 months,12.69%,284.3,B,RENT,38423.87,22.27,695,699,Charged Off
1281049,9250,9250, 36 months,14.65%,319.08,C,RENT,40000,24.96,675,679,Fully Paid
1281204,6000,6000, 36 months,8.90%,190.52,A,RENT,36000,13.9,700,704,Fully Paid
1281037,9400,9400, 60 months,15.27%,224.96,C,MORTGAGE,29280,0.74,740,744,Fully Paid
1280490,5000,5000, 36 months,6.62%,153.52,A,MORTGAGE,64000,1.54,735,739,Fully Paid
1281006,3500,3500, 36 months,7.90%,109.52,A,RENT,63945,13.76,720,724,Fully Paid
1268456,7500,7500, 36 months,6.62%,230.28,A,RENT,27600,24.04,740,744,Fully Paid
1276540,3625,3625, 36 months,16.29%,127.97,D,RENT,19800,20.85,660,664,Fully Paid
1281117,4000,4000, 36 months,7.51%,124.45,A,RENT,47000,15.63,760,764,Charged Off
1280924,18825,18825, 60 months,13.49%,433.07,C,RENT,50000,25.03,725,729,Fully Paid
1280901,5500,5500, 36 months,7.90%,172.1,A,OWN,17500,17.62,720,724,Fully Paid
1280250,31300,31300, 60 months,20.30%,834.5,E,MORTGAGE,75000,21.84,735,739,Fully Paid
1280922,26000,26000, 60 months,12.69%,587.47,B,RENT,49000,21.92,730,734,Charged Off
1261408,12000,12000, 36 months,11.71%,396.92,B,RENT,41000,11,705,709,Fully Paid
1268343,4250,4250, 60 months,13.49%,97.77,C,RENT,30000,18.12,705,709,Fully Paid
1280870,6000,6000, 36 months,12.69%,201.27,B,MORTGAGE,50000,15.31,670,674,Fully Paid
